"","vmm","year","T_av","pH_av","O2_av","O2_sat_av","con_av","Cl_av","BOC_av","COD_av","KjN_av","NH4_av","NO3_av","NO2_av","Nt_av","Pt_av","oPO4_av","SO4_av","SM_av","T_max","pH_max","O2_max","O2_sat_max","con_max","Cl_max","BOC_max","COD_max","KjN_max","NH4_max","NO3_max","NO2_max","Nt_max","Pt_max","oPO4_max","SO4_max","SM_max","T_min","pH_min","O2_min","O2_sat_min","con_min","Cl_min","BOC_min","COD_min","KjN_min","NH4_min","NO3_min","NO2_min","Nt_min","Pt_min","oPO4_min","SO4_min","SM_min","T","pH","O2","O2_sat","con","Cl","BOC","COD","KjN","NH4","NO3","NO2","Nt","Pt","oPO4","SO4","SM","site","updist","netcen","updist2","Updist3"
"COD",0.105889170174689,0.0691950891158674,0.218311962331625,-0.264354441290021,-0.364049005257989,-0.330906599367512,-0.421181947410037,0.461128497915246,-0.17448405281259,0.697579518414459,0.458801430006135,0.370541012186929,0.206567655850579,-0.192314675422148,0.361550681715683,0.540489028969526,-0.213852145356618,0.0112915141258279,-0.00243231432981925,0.226295800312383,-0.123804046335881,-0.35628855598585,-0.181749912836558,-0.036241867955784,0.277763094943852,-0.153803473279573,0.396904752858134,0.58893721517486,0.45029107301115,0.419932085653952,-0.182845223033511,0.367636298022444,0.326564984292245,-0.21083405031446,-0.0791388849793195,-0.0546786601095952,0.138797055517882,-0.400881837546319,-0.328037287941489,-0.33276128745854,-0.390086992481083,0.420752379606361,-0.191580761677442,0.521796465829221,0.0130722331894713,0.0390390590436628,-0.367400146864174,-0.225157971420231,0.202317163836946,0.456550681614836,-0.218482729794961,-0.0746120812568107,0.096704061478345,-0.163593236562175,-0.232791337000416,-0.177480177382408,-0.25366788402738,0.0266416342827567,0.204893046354515,-0.188357351686756,1,0.612120873136321,0.572169458317709,-0.264960312265504,-0.222962940840025,0.302621387608904,0.675260653215732,-0.212789170194505,-0.0454038079651497,0.384639258242853,-0.0273685130034147,-0.120931133671898,-0.260174745458545,-0.280971678196066,0.0661872526776887
"KjN",0.137200150062471,-0.183023296642389,0.264939579940244,-0.248547044727921,-0.39149988277559,-0.321502535308602,-0.394972776629519,0.758387874968103,-0.0230518044115695,0.423662659213227,0.57919349509391,0.628869278611248,0.422638048484483,0.00597594210462026,0.575583386331591,0.594827846495007,-0.0189804033726706,0.0220032169890609,-0.0870246844838575,0.0296243367378833,-0.237301005223803,-0.356500618374134,-0.164032455924959,0.0952322091661317,0.553067592093172,-0.0791603955239873,0.207757416376869,0.822105599482541,0.777466685209092,0.658534829055627,-0.00107421810479698,0.655759851763813,0.312251271716155,-0.0173443359532478,-0.0317743561949834,-0.098561085936154,0.343267773667359,-0.223277334412015,-0.183993560333724,-0.210420414516979,-0.335925446838505,0.759046983153683,-0.00137883025957846,0.237731524893156,-0.110986289725944,0.163780798051269,-0.272470243231861,-0.0285256334645288,0.364736216557672,0.457196224485677,-0.0253499221450408,-0.0584884526700755,0.0168160667677718,0.102970961287992,-0.161378410067805,-0.447324628604666,-0.442943703976069,0.13394735841323,0.453856689836265,0.0783744435100155,0.612120873136321,1,0.953609558326516,-0.332115806564155,-0.0333011673381226,0.549394460926229,0.859256649907951,-0.0161254854506122,-0.183054455620779,-0.00702404131806508,-0.101079055354136,-0.198168553430407,0.0420639550619459,-0.162152133850298,-0.176338884050114
"NH4",0.0759933697656373,-0.149817874828172,0.190446381131995,-0.290289926727468,-0.468495071351811,-0.424439539264578,-0.408754145900471,0.698282585682756,0.181745282507472,0.391192821850059,0.589965802867559,0.743407090883531,0.353632185770605,0.209117550075505,0.534173303689236,0.61821771751707,0.180034481229665,-0.00205768564193166,-0.00593019358796541,0.0804481760635174,-0.28023987889198,-0.410561643468798,-0.218063503361144,0.0800434290973431,0.505615857339123,0.0963867580440366,0.199187333124912,0.804128492176989,0.810463458409069,0.590757027825364,0.207714544019777,0.558413868668118,0.345714311031011,0.181963605213675,-0.0599704697529237,-0.0473623750595819,0.314045493726266,-0.260276466846509,-0.271764262755586,-0.302069921766435,-0.344739730075341,0.68516005715017,0.210973921202537,0.231783606399805,-0.0869221048344272,0.338314050154855,-0.297281372793151,0.17112192355722,0.329140827321972,0.511692369417689,0.17375048986495,-0.093365146911637,0.0829787893593674,0.0254912101705939,-0.19345683929571,-0.51489707957739,-0.556073792422434,0.155471637966439,0.423592856703305,0.289837178714704,0.572169458317709,0.953609558326516,1,-0.339150961455778,0.175597068058358,0.504723925901567,0.847097376555074,0.182498031360559,-0.18179641378775,-0.000447710351675359,-0.138814283616134,-0.275188143324865,-0.0825707359553921,-0.190567958326692,-0.08742550512504
"NO3",0.104461222175189,-0.0658695190366864,0.00913952333550281,0.361365782758383,0.310635048238785,0.340893974549384,0.427349521958698,-0.119019356699159,-0.31134642676674,-0.37676015836265,-0.0627524045725603,-0.222613674268676,0.601884532552267,-0.213141116642795,0.482537265460904,-0.136987609510456,-0.240612177058778,0.2703412722317,0.0790503125822116,-0.0357205708201579,0.192134317537526,0.0708097588215728,0.0833038257648162,0.256003630702843,-0.127544220237643,-0.275872564462605,-0.30390527988793,-0.198515795926446,-0.286567912927776,0.370273826799474,-0.210437159813719,0.296191247779817,-0.129000090449072,-0.242335991957979,0.190744712375754,0.206266228227061,0.0725965934488465,0.439575902704309,0.321502054238001,0.337629781131691,0.266403288239975,-0.114125336048,-0.281961130854264,-0.266844314089493,0.183625341622246,-0.144439467919756,0.756321670326305,-0.218748470601483,0.574382703462827,0.0110494099689374,-0.238768735476261,0.276586412728457,0.00520250740914897,-0.100205157813643,0.316061109803095,0.37076269211172,0.389167213677771,0.237316212745318,0.0736997905614937,-0.299153105897183,-0.264960312265504,-0.332115806564155,-0.339150961455778,1,-0.208783279243805,0.605932422777476,-0.264345980934667,-0.242458603257674,0.597734187854912,-0.0432290424825998,-0.0535825122163052,0.00702598657096938,0.181619942877747,-0.117455550654259,0.000432620237524166
"NO2",-0.029745983616579,0.0197060279635293,-0.222791637626794,-0.0412384629299123,-0.161624401350355,-0.217332609746165,0.00768118677251767,-0.0310858268598225,0.894761310615887,-0.32932193782026,-0.129802774561961,0.342796737015855,-0.227525220184797,0.994666319999891,-0.253044300945032,-0.0915019100107604,0.994135103088154,-0.277585040492605,-0.0173407763230598,0.0034494678075609,-0.078195806046602,-0.161904623275948,-0.178881582825881,0.0552932332982822,-0.00500423770327359,0.740267401136036,-0.228599357619583,-0.089553893679245,0.181018293213588,-0.216391084220561,0.994922150976721,-0.262346943054558,-0.08550926054852,0.993845391207907,-0.263655756358961,-0.0425673808527092,-0.0193975751957898,-0.0207068478064706,-0.115720392970151,-0.103378529795959,0.0221446657468369,-0.0441528107701266,0.92303647137112,-0.288227835521027,-0.321938349897788,0.590502838515941,-0.187195071961111,0.994827687315452,-0.235812220440699,-0.0571002652236501,0.994297345627234,-0.290952709714294,0.0845137733793001,-0.170246816004677,-0.00413468280693798,-0.122317706238326,-0.186700406035068,0.0638268805526627,0.0126966598258971,0.943667011206788,-0.222962940840025,-0.0333011673381226,0.175597068058358,-0.208783279243805,1,-0.252535550794576,-0.0514266670443292,0.993956787114088,-0.189870924445121,-0.0511338637159972,-0.268724899532014,0.048059811442408,-0.149613543921797,0.129291612266933,0.154738931427628
"Nt",0.176114743546805,-0.364709606111467,0.25176290135609,0.084017388938866,-0.0799998757828997,0.00347885980325108,0.0249394377982945,0.528008997937629,-0.322193688658129,0.0665608288091249,0.467874922285678,0.347691767118288,0.878006422403604,-0.226927671160561,0.922077634069114,0.413001991510294,-0.273445341659821,0.236979577486516,0.0207242285010974,0.0371792275962263,-0.0431915912912551,-0.252945309590021,-0.0707417784317938,0.291085983156403,0.36456301739735,-0.347667552781165,-0.0555300030396417,0.537430486333358,0.395199422226803,0.875260848829933,-0.227329244207557,0.79173497126472,0.18522997442543,-0.273545265249891,0.114561794649343,0.116757293681667,0.340257036067429,0.16556899408284,0.0904096055765386,0.0778767415763849,-0.0729831475506135,0.525487944624697,-0.274485828788184,0.0239369477413914,0.107268875552092,0.0107351334707619,0.447392570223203,-0.262208457026374,0.82271629440313,0.432591283848952,-0.277135629210494,0.172421827161754,0.0438283280986726,0.0132417243133949,0.121360446874929,-0.0747372917796341,-0.059972115668382,0.313027450883446,0.4339684317293,-0.189011031695093,0.302621387608904,0.549394460926229,0.504723925901567,0.605932422777476,-0.252535550794576,1,0.509989309980448,-0.27276719913722,0.339700583216423,-0.0489235564049481,-0.126693568106079,-0.201349630945401,0.136830195818862,-0.292157268140469,-0.143960423191591
"Pt",0.00424397218789148,-0.0605967811279451,0.377664992624515,-0.127424927077591,-0.450496459361734,-0.363403695469344,-0.264066490937863,0.794400285986418,-0.0239991387121081,0.496687676769316,0.631010103845086,0.649555612776444,0.327709101299044,-0.0322492259284179,0.541667239398858,0.752507992666836,-0.0639557904708648,0.0847590457174616,0.0414748789343247,0.225526343049956,-0.0528783980615773,-0.402347526917821,-0.158046639496906,0.271285276238883,0.594965895359464,-0.0535684924023962,0.235245420575614,0.785572770117836,0.735390070586353,0.548061813186792,-0.0302594010593439,0.559854481716031,0.459270937397451,-0.0618289910145061,-0.0503566010427825,0.0131386262949922,0.411502972754129,-0.129947362399469,-0.277688375374825,-0.289065902668977,-0.367754311707791,0.795810849109408,-0.0248324340441181,0.453121630618952,-0.0292264819018036,0.252053434116735,-0.280148827851389,-0.0661484890398048,0.372822755677502,0.682398342477837,-0.0699204164529895,0.0552407933891807,0.128556074388694,0.156756475439808,-0.0266439685706255,-0.442340819827885,-0.424137213311306,0.327095950606054,0.488146339230619,0.0218552941886213,0.675260653215732,0.859256649907951,0.847097376555074,-0.264345980934667,-0.0514266670443292,0.509989309980448,1,-0.0619919964993143,-0.0733055650316882,0.25014577440476,0.0663001210798364,-0.268541297506671,-0.0620636505989926,-0.260635082925808,-0.130047048998642
"oPO4",-0.016582662533666,-0.00201287924752669,-0.242463076680439,-0.0211003118307717,-0.131455257236649,-0.191253579988619,0.0114669430608075,-0.0376796798679908,0.900583016034729,-0.338183347507295,-0.142501153078905,0.327489631325409,-0.236261820784327,0.996655168915174,-0.270478221584511,-0.120245799051867,0.999952171344326,0.189339350544187,-0.0505080704374424,-0.0422539831021525,-0.0675540314291368,-0.126886983383017,-0.153506505357349,0.0546097286947055,-0.0208903830585655,0.744955269350911,-0.252262585993309,-0.0895849976370075,0.173323931700017,-0.212328664143248,0.992277439455474,-0.275721774467643,-0.125178490539671,0.999733829586828,0.0952200033189893,-0.0869580399797992,-0.0142948881242065,-0.00705753062611165,-0.0969879071498343,-0.0806476042586017,0.0576139648447083,-0.0381188192520847,0.931549652473959,-0.314697647876563,-0.334930701133899,0.574305904640365,-0.212824395761651,0.998621144418446,-0.259801603606611,-0.0952202207051448,0.999934287824544,0.117312287994574,0.0698013926358409,-0.189562615431043,0.00384268633747407,-0.0972273922762769,-0.162939213814395,0.0721417860821581,-0.0214202057493799,0.940806512800518,-0.212789170194505,-0.0161254854506122,0.182498031360559,-0.242458603257674,0.993956787114088,-0.27276719913722,-0.0619919964993143,1,-9.22305637704673e-05,-0.0511748127514644,-0.264204384940866,0.0803097942862873,-0.10665335064527,0.162736103933297,0.138405104472224
"SO4",0.263423532844068,-0.023209968927477,0.125014786542387,0.624876672822642,0.299883556242981,0.331091574333054,0.586117895373334,0.112797872795817,0.526903583985839,-0.321289491459481,0.0283799527505755,-0.0428890904056979,0.361575248419384,0.12572043235982,0.298350338918363,-0.0155594880684725,0.135637532721444,0.847331465963899,-0.085096703626522,0.176879333491615,0.441499940228351,0.149659044854391,0.164060962234008,0.669727508099077,0.0777011087096501,0.355619267226405,-0.324140849084019,-0.0668334581238871,-0.104918330903441,0.296045050494591,-0.0828173151082127,0.216433099043109,-0.112543210863602,0.10757980013611,0.686564639507812,0.0099633725112478,-0.0206525480800339,0.581585960835081,0.222850104295493,0.311380742591957,0.297475850104805,0.108848066769708,0.720981280328482,-0.224268606991401,0.235428196561937,0.178309094968422,0.322265265764526,0.264620243965961,0.302525253085687,0.102079459726137,0.170456464546774,0.738747556082235,-0.0950337682138631,-0.122313584799407,0.629558967094701,0.483873345335195,0.517963212601938,0.655813721970835,0.176747482136562,0.0796816353651316,-0.0454038079651497,-0.183054455620779,-0.18179641378775,0.597734187854912,-0.189870924445121,0.339700583216423,-0.0733055650316882,-9.22305637704673e-05,1,0.0213476153296679,0.0179303748353772,0.167183004822637,0.37230414839779,0.0025347849401751,0.227683648483572
"SM",-0.17750640606292,0.120221367307283,-0.0425299470466747,0.0321380807172345,0.0433058196552826,0.00908189537017544,-0.0124418672303218,-0.0263675169469083,-0.0460959879425807,0.233648928425574,-0.0175336048943711,-0.00896235492469929,-0.0504740400021485,-0.0390479290371993,-0.0373340732841431,0.122100552462725,-0.051541539049931,-0.0408927194985201,0.310360348053264,-0.0124976804223096,0.0768082705929802,0.00318559303674564,-0.0720765812164305,0.018554843941913,-0.0997312905276274,-0.0987405656158044,0.0830672729046796,-0.0133378534634871,0.0016329439359967,-0.0268214569759449,-0.0320648221908865,-0.0189093460153373,0.0101308333315681,-0.0533227918855053,-0.163720883722075,0.181339583152078,0.0608285159946105,-0.0356476104862374,-0.02125047242554,-0.000865367163273067,0.0646607685892311,0.060438553223816,0.0209019160112226,0.208681161788833,0.0197053246832771,0.00139599899944689,-0.0883725825673327,-0.0447912807082412,0.0149656102072301,0.225761466533788,-0.0510079482204529,0.11247191409481,0.302183145255958,-0.153566711812491,0.0228482288774107,0.129197677156546,0.0758744616170796,0.0848837286869441,-0.0743257315598188,-0.075008611011177,0.384639258242853,-0.00702404131806508,-0.000447710351675359,-0.0432290424825998,-0.0511338637159972,-0.0489235564049481,0.25014577440476,-0.0511748127514644,0.0213476153296679,1,0.177372200861406,0.0934143195710668,-0.163075732826112,0.0268902830297163,-0.0715035341673531
"site",-0.285235363218781,0.109370543778046,0.22625214297721,0.139558589517987,-0.0400783791805254,0.027352590334258,0.137573546397069,-0.00041828882919653,-0.254919398170686,-0.014904619951693,-0.104784452991318,-0.277751287790694,-0.182866430309034,-0.277274356801128,-0.206475632969074,-0.0387609049842658,-0.26536089908406,-0.0595450253648293,-0.0660765754175676,0.220767467005315,0.202891908826205,0.188296883436459,0.263835054856614,0.0741823804917224,0.0804419100412696,-0.128477117433659,-0.0550032437241163,-0.0932795595610735,-0.180620361004608,-0.162549451553913,-0.279155434144618,-0.135203405441366,0.0933598077231222,-0.262284526859565,-0.105044691713032,-0.125056495806462,0.120856647712967,0.102343417396101,-0.133004274145038,-0.104940410654732,0.00143740497752612,-0.00826111766291766,-0.305731004458134,0.113706797119936,0.0496628921611369,-0.311425591776525,-0.17448891884263,-0.269881553627952,-0.251451608806455,-0.0862913201513957,-0.265472616560595,0.0223713137946008,0.024278297301192,0.0281286000504726,0.14602484253864,-0.0694481940052273,-0.0539567318557152,0.0708839403697776,-0.0454614104627811,-0.454336974332037,-0.0273685130034147,-0.101079055354136,-0.138814283616134,-0.0535825122163052,-0.268724899532014,-0.126693568106079,0.0663001210798364,-0.264204384940866,0.0179303748353772,0.177372200861406,1,-0.451442399561978,0.11522678252666,-0.286978347682237,0.0331456558193248
"updist",0.239904417052057,-0.237659465973943,-0.483928888833973,0.252530557534263,0.447704012858885,0.330211311029195,0.339781159346642,-0.1802260538422,0.181957199496935,-0.194075916943441,-0.142704131829127,-0.175685331995487,-0.0493659202888272,0.0612563693789943,-0.138575252100994,-0.270782907238603,0.0808144975773798,0.35964056348717,-0.16794500352497,-0.5227439505415,0.231953166929221,0.263714295087382,0.0388815056524419,0.214042717512971,-0.259684654179816,0.162310820691733,-0.201532138150817,-0.185250365970827,-0.290410243398756,-0.127796285726423,0.0586511544498296,-0.267330103486344,-0.305723940324082,0.0782129152590765,0.462880869953954,-0.122529470452545,-0.272450061906333,0.234931891123992,0.410744841988716,0.393643315873875,0.392017637277479,-0.0895936035883176,0.215394212271886,-0.263342528230704,-0.114115908179941,-0.0322611642621079,0.130784560854311,0.0820455199538736,-0.0304707198693991,-0.189965920554322,0.0823423788433706,0.325630415573242,-0.112119981136188,0.0209295199194616,0.231112383535377,0.393243834692127,0.442169559585207,0.250096368573815,-0.262237448922514,0.153473204049562,-0.120931133671898,-0.198168553430407,-0.275188143324865,0.00702598657096938,0.048059811442408,-0.201349630945401,-0.268541297506671,0.0803097942862873,0.167183004822637,0.0934143195710668,-0.451442399561978,1,0.409060309527568,0.700921162463543,-0.1269053054014
"netcen",0.236181588141928,-0.222711360029153,-0.00758033832675258,0.449228821476494,0.372019307214512,0.402917882347335,0.406546787210788,0.106147449607078,-0.0554107796407589,-0.343127029271354,-0.0357239937827182,-0.192767675541913,0.138523350241698,-0.134797151273875,0.0482473792674596,-0.165056407582437,-0.107507478310841,0.472674174433907,-0.282053428994218,-0.537281750829872,0.287096065103753,0.185142814629663,0.0676433074504731,0.40374477144277,0.0840874461981711,0.00753526836386966,-0.373525446240005,-0.00636845453325272,-0.209679880830185,0.105800820476848,-0.17041978430003,-0.059095355827455,-0.187354062500389,-0.107484982012892,0.457745271368911,-0.308681602471738,0.228293850988657,0.561809940493889,0.578232552864911,0.570119510169424,0.223287841214065,0.200435835613155,-0.0720625299481765,-0.258146891300571,-0.00393101869950455,-0.0931320844000552,0.124604868942201,-0.106194766655378,0.0747061844652467,-0.135830092428945,-0.108373156794625,0.386542195869339,-0.196407780791609,0.064821812118993,0.395306205397357,0.326637440197818,0.397083893664826,0.32918006275986,0.0473082404893705,-0.18415121349635,-0.260174745458545,0.0420639550619459,-0.0825707359553921,0.181619942877747,-0.149613543921797,0.136830195818862,-0.0620636505989926,-0.10665335064527,0.37230414839779,-0.163075732826112,0.11522678252666,0.409060309527568,1,0.482216112600706,-0.506460255476296
"updist2",0.0380560726473906,-0.160396578477021,-0.3899608307148,0.333134196801875,0.343765029568429,0.238776097335169,0.319937295020118,-0.163417193502278,0.390427503937425,-0.2763989256734,-0.158027217118296,-0.114459768638457,-0.183408591375618,0.139953092577109,-0.251921147938104,-0.231227367419497,0.162644801481055,0.100439327437077,-0.0597054474208948,-0.499749364816896,0.296808336882475,0.217198895908815,-0.0437802489568024,0.208693758603433,-0.190924486642875,0.377317749927818,-0.23817544863715,-0.177301911738395,-0.184873444291498,-0.219641418037775,0.139309264032856,-0.312439836455604,-0.231354657780728,0.16078707468338,0.274306270625969,-0.0937657633088337,-0.20284933599884,0.362916961164117,0.363237208126513,0.347184504733033,0.352045799257966,-0.103981756084834,0.421027907778475,-0.307703660755339,-0.0320325097148568,0.0496042479805598,-0.0142267721376157,0.159874197663002,-0.173310636386761,-0.167163240276255,0.163469004915617,0.145696150124681,-0.0473793530818645,0.106064901087369,0.333196134716281,0.299006198983245,0.358428854415194,0.257524331475696,-0.252539393889588,0.283538152256037,-0.280971678196066,-0.162152133850298,-0.190567958326692,-0.117455550654259,0.129291612266933,-0.292157268140469,-0.260635082925808,0.162736103933297,0.0025347849401751,0.0268902830297163,-0.286978347682237,0.700921162463543,0.482216112600706,1,-0.164963998500733
"Updist3",0.0514746059199109,0.151422476330836,-0.12998312174477,0.0654704634644876,-0.0248268981947387,-0.0747137226220975,0.130214956420147,-0.0618695251093835,0.424670935505193,0.0158320348245238,-0.095226135686243,-0.0372978875913925,-0.1234132215776,0.154431436631711,-0.147937743876031,-0.0224366562288763,0.139623616498856,0.153789181120792,0.00235674642003002,0.519866725152393,0.150877573712505,0.199397735596582,0.290729520429349,0.115858200772371,0.0425534004831838,0.441538427640442,0.037410203274953,-0.108791443358297,-0.0706867074071577,-0.128744241330673,0.170246289785747,-0.137630492489485,0.0280929793652947,0.142226421624517,0.256929295603761,0.0997794195583366,-0.426840477475132,-0.0568238292177898,-0.395503849648474,-0.357961331652315,0.0201128509213584,-0.212263093751071,0.371283678718707,-0.0932600195016854,-0.0849718433182917,-0.0114008502832754,-0.129024082856322,0.141796287144824,-0.224738079474954,-0.037228482397818,0.139949701140352,0.0705288813327353,-0.118106433051993,-0.134701950854767,0.123691617126734,-0.0254998657173495,-0.0839934390026037,-0.0628752504380133,0.130132318173494,0.312331911088312,0.0661872526776887,-0.176338884050114,-0.08742550512504,0.000432620237524166,0.154738931427628,-0.143960423191591,-0.130047048998642,0.138405104472224,0.227683648483572,-0.0715035341673531,0.0331456558193248,-0.1269053054014,-0.506460255476296,-0.164963998500733,1
